央视,#genre#
金鹰卡通,http://222.67.83.124:4022/rtp/239.45.0.38:5140
金鹰卡通,http://27.17.235.39:7088/rtp/239.69.1.248:11130
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
金鹰卡通,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225702/index.m3u8?servicetype=1
金鹰卡通,http://gslbserv.itv.cmvideo.cn:80/1000000002000016601/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016601&livemode=1&stbId=06C6BC3F7706437BA2EA4A7CE8C4D363
金鹰卡通,http://gslbserv.itv.cmvideo.cn:80/5000000006000040024/1.m3u8?channel-id=bestzb&Contentid=5000000006000040024&livemode=1&stbId=06C6BC3F7706437BA2EA4A7CE8C4D363
金鹰卡通,http://gslbserv.itv.cmvideo.cn:80/6000000003000016791/1.m3u8?channel-id=wasusyt&Contentid=6000000003000016791&livemode=1&stbId=06C6BC3F7706437BA2EA4A7CE8C4D363
金鹰卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227018/.m3u8
金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
金鹰卡通,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/JYKTMPP360.m3u8
金鹰卡通,http://www.huangyi.online:808/hls/59/index.m3u8
金鹰卡通HD,http://124.163.112.35:6000/udp/226.0.2.172:9288
金鹰卡通ᴴᴰ,http://39.170.52.236:808/hls/60/index.m3u8
金鹰卡通标清,http://39.136.35.159:8006/050000001888/5000000188800000054/index.m3u8
金鹰卡通高清,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/jinyingkaton/1.m3u8
金庸经典-射雕英雄传,http://124.248.69.76:26781/yy/1354889042
金玉良缘红楼梦,https://vip.ffzy-play7.com/20230205/13338_f240f890/2000k/hls/mixed.m3u8
金玉满堂：精彩港剧,http://124.248.69.76:26781/yy/1382736881
金玉满堂：精彩港剧,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1382736881
金装四大才子,https://live.metshop.top/yy/1354926600
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
津南一套,https://play.jinnantv.top/live/JNTV1.flv
尽是与君别,http://124.248.69.76:26781/huya/26355824
尽享国内精彩战争片,http://124.248.69.76:26781/yy/1382745094
尽享国内精彩战争片,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1382745094
尽整没用D,http://124.248.69.76:26781/douyu/8791622
堇姑娘,http://124.248.69.76:26781/douyu/297689
锦江电视台,http://tvbox6.icu/tv/cditv.php?id=jjtv
锦书致南辞阿,http://124.248.69.76:26781/douyu/2894528
锦州新闻综合g,http://120.76.248.139/live/bfgd/4200000277.m3u8
瑾小瑟正在直播,http://124.248.69.76:26781/yy/29600466
錦繡安寧,http://211.159.168.39:50002/index.m3u8?pid=ofiii100
錦衣之下,http://211.159.168.39:50002/index.m3u8?pid=ofiii109
进击D神乐,http://124.248.69.76:26781/douyu/122402
进击的神乐,http://124.248.69.76:26781/douyu/85894
进击的神樂,http://124.248.69.76:26781/douyu/6557037
进来陪你看电视,http://124.248.69.76:26781/yy/1353518742
进来陪你看电视,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1353518742
进来陪你看动漫,http://124.248.69.76:26781/yy/1352866135
进来陪你看动漫,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1352866135
劲爆DJ串烧,https://vd4.bdstatic.com/mda-mmncsg2n2cc3xdeg/480p/h264/1640253222392397868/mda-mmncsg2n2cc3xdeg.mp4
劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
劲爆车载音乐《MeLiga》混音DJ版,https://vd3.bdstatic.com/mda-pcjhhz2na6nnca3a/sc/bd265_cae_visr_v5/1679330663935082640/mda-pcjhhz2na6nnca3a.mp4
劲爆荷东2022,https://vd3.bdstatic.com/mda-nf09b5d7j9e264cu/hd/bd265_cae_v4/1654139867994545085/mda-nf09b5d7j9e264cu.mp4
劲爆体育,http://[2409:8087:5e20:24::d]:6610/000000001000/0/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=ace
劲爆体育,http://101.204.187.4:8644/hls.p2p.com/58.144.234.4/live2.rxip.sc96655.com/live/lqhxjcHDH265_4000.m3u8?E=&U=&A=&K=&P=&S=
劲爆体育,http://z.b.bkpcp.top/m.php?id=jbty
劲爆舞曲DJ,https://vd2.bdstatic.com/mda-mkjdym3r2h7y5a58/sc/cae_h264/1637440648941328664/mda-mkjdym3r2h7y5a58.mp4
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
晋剧大全,http://gcw.bdcdn.shoujiduoduo.com/v/190716/9f9632997c1ec3491b5b83b803256242.mp4
晋剧乌龙院-李明星刘红霞,https://vdse.bdstatic.com//c5675807c30a37667fa34205a9662af6.mp4
晋剧五女拜寿-檀俊明王和爱中,https://vdse.bdstatic.com//1f6749663f8e9a4cba9715b424b6cad2.mp4
晋剧五女拜寿-武忠左瑞琴王俊太1,https://vdse.bdstatic.com//896964822d083920af45614ca61515e4.mp4
晋剧五女拜寿-武忠左瑞琴王俊太2,https://vdse.bdstatic.com//e6410891ec7f601d8c16c9483ada2c70.mp4
晋剧五女拜寿-武忠左瑞琴王俊太3,https://vdse.bdstatic.com//d056f55d0ae8f2e5ea693cf4736830af.mp4
晋剧忤逆坟-中,https://vdse.bdstatic.com//a98e29efda0bf00a810f7dc620f61d98.mp4
晋剧喜荣归-田桂兰王宝钗姬荣生石春香,https://vdse.bdstatic.com//25c961bfe8cf2b503c9cf8afa66af793.mp4
晋剧喜荣归-张芙蓉马跃文秦巧连刘芳正,https://vdse.bdstatic.com//f8d435e8c3d41157981182073bd49ea8.mp4m3u8
晋能控股,http://124.163.112.35:6000/udp/226.0.2.229:9744
晋中公共,http://124.163.112.35:6000/udp/226.0.1.94:2052
晋中公共,http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd
晋中公共频道,http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
晋中新闻频道,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中综合,http://124.163.112.35:6000/udp/226.0.1.93:2051
晋中综合,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
進擊的台灣,http://211.159.168.39:50002/index.m3u8?pid=ofiii237
靳东-你不孤单,http://em.21dtv.com/songs/60144164.mkv
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
京城笑工坊,http://124.248.69.76:26781/douyu/10329324
京剧《杜鹃山》01,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/f468a89e0e394a718474523afe37c702/850.m3u8
京剧《杜鹃山》02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5f76957927c5421e8bd75d0f53c95e4a/850.m3u8
京剧《穆桂英大战洪州》,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/aaa5a373d97a47d1bc95b1418b672b33/2000.m3u8
京剧《秦香莲》,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f8daefadadef41989225543875268a70/2000.m3u8
京剧《沙家浜》,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6241c3f25a9a4dda9b05b9ba185500e0/850.m3u8
京剧《铁弓缘》,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/e19f3238b0ba4849aa50d6b7f1118ab9/2000.m3u8
京剧《野猪林》,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d2ddcbd8cdba4473a541687e683c1aca/850.m3u8
京视剧场,http://111.20.33.70/PLTV/88888893/224/3221226242/index.m3u8
京视剧场,http://111.20.33.70/PLTV/88888893/224/3221226243/index.m3u8
泾县2,https://live.fst1994.net/hls/wenlv/index.m3u8
经典dj《站台》,https://vd2.bdstatic.com/mda-mju7bud6vwuub0nq/hd/cae_h264_nowatermark/1635484907845663119/mda-mju7bud6vwuub0nq.mp4
经典FM,http://stream3.hndt.com/now/C5NvUpwy/playlist.m3u8
经典大片合集,http://124.248.69.76:26781/yy/1382749895
经典大片合集,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1382749895
经典电视剧,http://zzy789.xyz/douyu1.php?id=5261342
经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
经典电影,http://183.66.13.82:60033/tsfile/live/0111_2.m3u8?key=txiptv
经典电影,http://183.66.15.146:60901/tsfile/live/0111_2.m3u8
经典电影,http://61.163.181.78:85/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://hjf.sihanlin.top:9901/tsfile/live/1116_1.m3u8
经典电影频道,https://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfgDY111.flv
经典电影台2,http://huanqiuzhibo.cn/manifest/douyu.php?id=6091425
经典电影重温,http://124.248.69.76:26781/yy/1382793140
经典谍战片,http://124.248.69.76:26781/huya/21059585
经典动画大集合,http://z.b.bkpcp.top/m.php?id=jddhdjh
经典动漫,http://1.94.31.214:35455/huya/30080236
经典动作电影,http://124.248.69.76:26781/yy/1370293254
经典动作电影,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1370293254
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典港澳,http://124.248.69.76:35455/huya/23734246
经典港剧①,http://120.77.28.4:8648/douyu.php?id=9548850
经典港剧②,http://cdn.jdshipin.com:8880/huya.php?id=11352965#http://iptv.com.gerss.cn/huya/11352965
经典港剧-潮拜武当,http://124.248.69.76:26781/yy/1354930967
经典港剧潮拜武当,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1354930967
经典港剧-刑事侦缉档案,http://124.248.69.76:26781/yy/1354932359
经典港剧刑事侦缉档案,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1354932359
经典港片,http://120.77.28.4:8648/huya.php?id=11352965
经典港片,http://120.77.28.4:8648/yy.php?id=1355263385
经典港片,http://124.248.69.76:26781/huya/11352965
经典港片,http://124.248.69.76:35455/huya/11352965
经典港片②,http://124.248.69.76:26781/huya/11602043
经典港片动作搞笑,http://124.248.69.76:26781/yy/1459869766
经典港片动作搞笑,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1459869766
经典港片犯罪电影-寒战,http://124.248.69.76:26781/yy/1382735559
经典港片犯罪电影寒战,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1382735559
经典港台,http://124.248.69.76:35455/huya/23865142
经典搞笑影片,http://124.248.69.76:26781/yy/1382749878
经典搞笑影片,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1382749878
经典功夫台,http://ali.hlspull.yximgs.com/live/asdfg9933888.flv
经典宫廷①,http://delrvh.delacula.fun:35455/douyu/8543072
经典宫廷②,http://120.78.6.151:8968/yy.php?id=1382745191#http://jiaojirentv.top/2020/yy.php?id=1382745191
经典宫庭片,http://live.nctv.top/6688/yy.php?id=1354932429
经典鬼片,http://1.94.31.214:35455/huya/11601960#https://live.metshop.top/huya/11601960
经典鬼片,http://124.248.69.76:26781/yy/1508828185
经典鬼片,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1508828185
经典鬼片①,http://jiaojirentv.top/2020/yy.php?id=512056
经典鬼片2,http://120.78.6.151:8968/yy.php?id=24066336
经典鬼片3,http://120.78.6.151:8968/yy.php?id=29460894
经典鬼片3,http://jiaojirentv.top/2020/yy.php?id=29460894
经典鬼片3000部,http://124.248.69.76:26781/yy/29460894
经典鬼片3000部,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=29460894
经典还珠格②,http://cdn.jdshipin.com:8880/bilibili.php?id=22931757
经典还珠格③,http://124.248.69.76:26781/huya/11601961#http://cdn.jdshipin.com:8880/bilibili.php?id=3697751
经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
经典合集2,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
经典红楼,http://120.78.6.151:8968/yy.php?id=1382745084
经典红楼,http://jiaojirentv.top/2020/yy.php?id=1382745084
经典怀旧台,https://ali.hlspull.yximgs.com/live/asdfg6588.flv
经典怀旧影院,http://120.78.6.151:8968/yy.php?id=1382793140
经典回顾,http://124.248.69.76:26781/yy/1414883468
经典回顾,http://itv.91tvb.cc:80/2024/huya.php?id=21059529
经典济公,http://120.78.6.151:8968/yy.php?id=1355265814
经典济公,http://jiaojirentv.top/2020/yy.php?id=1355265814
经典僵尸片,http://jiaojirentv.top/2020/yy.php?id=1354143966
经典金庸,http://1.94.31.214:35455/huya/11602082
经典剧,http://1.94.31.214:35455/bilibili/21613293
经典剧,http://cdn.jdshipin.com:8880/bilibili.php?id=30080255
经典抗日电影,http://124.248.69.76:26781/yy/1354936141
经典抗日电影,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1354936141
经典抗战100部,http://124.248.69.76:26781/yy/1354508622
经典抗战100部,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1354508622
经典恐怖,http://1.94.31.214:35455/douyu/1165374
经典恐怖,http://delrvh.delacula.fun:35455/douyu/1165374
经典老歌6首,https://vd2.bdstatic.com/mda-ncd2yz4tkhsx9x7n/sc/cae_h264_delogo/1647224948607209677/mda-ncd2yz4tkhsx9x7n.mp4
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4
经典女神,http://120.77.28.4:8648/huya.php?id=11352909
经典女神,http://124.248.69.76:26781/huya/11352909
经典女神,http://124.248.69.76:35455/huya/11352909
经典清剧,http://1.94.31.214:35455/huya/11342396
经典拳赛,http://124.248.69.76:26781/douyu/9412138
经典三国,http://jiaojirentv.top/2020/yy.php?id=23512910
经典深圳旁边电影,http://z.b.bkpcp.top/m.php?id=jdxgdy
经典神话台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典水浒,http://1.94.31.214:35455/huya/26355860
经典水浒,http://cdn.jdshipin.com:8880/huya.php?id=26355860
经典台剧,http://120.78.6.151:8968/yy.php?id=1355260662
经典台剧,http://jiaojirentv.top/2020/yy.php?id=1355260662
经典天龙,http://data.3g.yy.com/live/hls/1351814644/1351814644
经典武侠,http://159.75.85.63:35455/douyu/338759
经典武侠,http://delrvh.delacula.fun:35455/douyu/338759#http://8.138.90.107/公众号【睡眼迷离的猫】/douyu.php?id=338759
经典武侠,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=338759#http://8.138.90.107/公众号【睡眼迷离的猫】/douyu.php?id=338759
经典西游,http://1.94.31.214:35455/huya/26355861
经典喜剧,http://120.78.6.151:8968/yy.php?id=1355652820#http://jiaojirentv.top/2020/yy.php?id=1355652820
经典喜剧片,http://124.248.69.76:26781/huya/11352894
经典喜剧-三枪拍案惊奇,http://124.248.69.76:26781/yy/1382736849
经典喜剧三枪拍案惊奇,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1382736849
经典乡村,http://1.94.31.214:35455/huya/30080255#http://cdn.jdshipin.com:8880/huya.php?id=30080255
经典乡村台,https://ali.hlspull.yximgs.com/live/asdfgXC222.flv
经典小品《让一让生活更美好》,冯巩真的太搞笑了
经典刑侦②,http://120.78.6.151:8968/yy.php?id=1382671124#http://1.94.31.214:35455/yy/1382671124
经典悬疑片,http://1.94.31.214:35455/yy/1382651363
经典音乐,http://ali.hlspull.yximgs.com/live/asdfg6577.flv
经典影视,http://124.248.69.76:26781/yy/1414974362
经典影视,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1414974362
经典影视,http://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000cmroqh7og65ukdn1qsd0&ratio=1080p&line=0
经典影视台,https://mpimg.cn/down.php/a6f6d2f38f9f4f133b4e3cda2bdcc8dc.mp4&3344520
经典影院@代,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典影院频道,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典粤语歌曲《上海滩》《铁血丹心》《神情神话》《沧海一声笑》,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
经济,http://live.cooltv.top/tv/cutv.php?id=sxjj
经济少儿,http://39.170.52.236:808/hls/21/index.m3u8
经济生活,http://1.24.190.98:10080/hls/34/index.m3u8
经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
经济生活,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829325295495.m3u8
经济生活,http://stream.qhbtv.com/qhsh/playlist.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8?
荆门公共频道,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门交通音乐频率FM99.3(Opt-2)[0*0],http://ls.qingting.fm/live/60808.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门教育频道,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门科教,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8?
荆门科教文旅,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1704038399-0-0-07df8996b53392164dd8c9da2b3e1477
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆门新闻综合,http://jingmen-live21.cjyun.org/10101/s10101-jmnews.m3u8?auth_key=1704038399-0-0-13c3bcd900adf2e0769c37e9b77ac917
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆州公共,http://61.184.30.36:9090/live/jztv3h.m3u8
荆州公共,https://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1735660799-0-0-1963c999651ea135890d90bcc5ae172d
荆州陇上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州垄上,http://61.184.30.36:9090/live/jztv2h.m3u8
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州垄上,https://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州新闻,http://111.48.34.237/PLTV/88888888/224/3221229763/1.m3u8
荆州新闻,http://61.184.30.36:9090/live/jztv1h.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
荆州新闻,https://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
荆州综合,http://jingzhou-live21.cjyun.org:80/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
惊恐盗暮鬼怪,http://124.248.69.76:26781/yy/1382749525
惊恐盗暮鬼怪,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1382749525
惊奇小剧场,http://124.248.69.76:26781/huya/30373013
惊悚，恐怖欢迎点播,http://124.248.69.76:26781/yy/67857780
惊悚，恐怖欢迎点播,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=67857780
惊悚悬疑,http://111.29.9.33:6610/000000001000/1000000004000024282/index.m3u8?channel-id=bestzb&Contentid=1000000004000024282&livemode=1&stbId=3
惊悚悬疑,http://113.205.180.192:5003/itv/1000000004000024282.m3u8?cdn=ystenlive
惊悚悬疑,http://117.93.113.187:5010/itv/1000000004000024282.m3u8?cdn=ystenlive
惊悚悬疑,http://120.228.150.216:30013/itv/1000000004000024282.m3u8?cdn=ystenlive
惊悚悬疑,http://121.12.222.130:8888/itv/1000000004000024282.m3u8?cdn=ystenlive
惊悚悬疑,http://222.138.213.160:12345/itv/1000000004000024282.m3u8?cdn=ystenlive
惊悚悬疑,http://39.134.115.163:8080/PLTV/88888910/224/3221225717/index.m3u8
惊悚悬疑,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225746/index.m3u8?servicetype=1
惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=06C6BC3F7706437BA2EA4A7CE8C4D363
惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/2000000003000000015/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000015&livemode=1&stbId=06C6BC3F7706437BA2EA4A7CE8C4D363
惊悚悬疑,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225885/.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
惊悚影院,http://43.138.170.29:35455/douyu/96577
惊天激战[美],https://v.cdnlz19.com/20240219/17331_1e41d0fd/2000k/hls/mixed.m3u8
惊险刺激！国内最新战争大片,http://124.248.69.76:26781/yy/1382745189
惊险刺激！国内最新战争大片,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1382745189
睛彩广场舞,http://175.162.94.82:4000/udp/232.0.0.100:8684
睛彩广场舞,http://42.52.149.44:8888/udp/232.0.0.100:8684
睛彩广场舞,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226326/index.m3u8?servicetype=1
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
睛彩竞技,http://42.52.149.44:8888/udp/232.0.0.232:9360
睛彩竞技,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225972/index.m3u8?servicetype=1
睛彩篮球,http://175.162.93.137:4000/udp/232.0.0.233:9362
睛彩篮球,http://175.162.94.55:4000/udp/232.0.0.233:9362
睛彩篮球,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225961/index.m3u8?servicetype=1
睛彩青少,http://116.3.183.119:4000/udp/232.0.0.62:1234
睛彩青少,http://116.3.95.7:4022/udp/232.0.0.62:1234
睛彩青少,http://175.162.93.137:4000/udp/232.0.0.62:1234
睛彩青少,http://175.162.93.217:4000/udp/232.0.0.62:1234
睛彩青少,http://175.162.93.240:4000/udp/232.0.0.62:1234
睛彩青少,http://175.162.94.55:4000/udp/232.0.0.62:1234
睛彩青少,http://175.162.94.82:4000/udp/232.0.0.62:1234
睛彩青少,http://42.52.149.44:8888/udp/232.0.0.62:1234
睛彩青少,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226055/index.m3u8?servicetype=1
睛彩羽毛球,http://116.3.183.119:4000/udp/232.0.0.234:9364
睛彩羽毛球,http://42.52.149.44:8888/udp/232.0.0.234:9364
睛彩中原,https://dd.ddzb.fun/php/hntv.php?id=jczy
經典電影院1,http://zby.xjqxz.top/zh02/live.m3u8
經典電影院2,http://zby.xjqxz.top/zh03/live.m3u8
經典電影院3,http://zby.xjqxz.top/zh08/live.m3u8
經典劇場,http://211.159.168.39:50002/index.m3u8?pid=ofiii38
精彩播剧不停,http://124.248.69.76:26781/huya/30369205
精彩不停-来电狂响,http://124.248.69.76:26781/yy/1354936210
精彩不停来电狂响,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1354936210
精彩电视剧,http://111.20.33.70/PLTV/88888893/224/3221226012/index.m3u8
精彩电视剧,http://zby.xjqxz.top/dsj/live.m3u8
精彩动漫,http://124.248.69.76:26781/yy/1420843376
精彩动漫,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1420843376
精彩动作电影,http://124.248.69.76:26781/yy/1382736823
精彩动作电影,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1382736823
精彩动作电影享不停,http://124.248.69.76:26781/yy/1382736809
精彩动作电影享不停,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1382736809
精彩好看！,http://gcw.bdcdn.shoujiduoduo.com/v/200227/9d52e829ee706c3d5170d13bfac85b70.mp4
精彩体育,http://111.20.33.70/PLTV/88888893/224/3221226010/index.m3u8
精彩喜剧-一路疯癫,http://124.248.69.76:26781/yy/1382736844
精彩喜剧一路疯癫,http://d1.x-y-z.sbs/小凯影视交流/yy.php?id=1382736844
精彩戏曲,http://ik6.iptv8.net:8888/udp/225.1.4.163:1203
精彩玄幻电影,http://124.248.69.76:26781/yy/1382688400
精彩玄幻电影,http://d1.x-y-z.sbs/小凯影视交流/YY.php?id=1382688400
精彩影视,http://150.138.8.132/00/SNM/CHANNEL00002012/index.m3u8
精彩综艺,http://111.20.33.70/PLTV/88888893/224/3221226009/index.m3u8
精美,https://vd4.bdstatic.com/mda-mjak88esahdcpmc5/1080p/cae_h264/1633962937397290860/mda-mjak88esahdcpmc5.mp4
精品宠物,http://39.134.66.66/PLTV/88888888/224/3221226051/index.m3u8
精品大剧,http://111.29.9.33:6610/000000001000/1000000004000013968/index.m3u8?channel-id=bestzb&Contentid=1000000004000013968&livemode=1&stbId=3
精品大剧,http://113.205.180.192:5003/itv/1000000004000013968.m3u8?cdn=ystenlive
精品大剧,http://117.93.113.187:5010/itv/1000000004000013968.m3u8?cdn=ystenlive
精品大剧,http://120.228.150.216:30013/itv/1000000004000013968.m3u8?cdn=ystenlive
精品大剧,http://121.12.222.130:8888/itv/1000000004000013968.m3u8?cdn=ystenlive
精品大剧,http://222.138.213.160:12345/itv/1000000004000013968.m3u8?cdn=ystenlive
