更新时间,#genre#
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Wlt
深圳卫视,http://sh.lnott.top:880/dx61.m3u8
AA,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
ASTRO华丽*,https://stream1.freetv.fun/astrohua-li-2.m3u8
[HD]tnt sports 2,https://stream1.freetv.fun/tnt-sports-2-2.ctv
爱爱小s,http://zzy789.xyz/douyu1.php?id=10308312
广东卫视,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
求索生活,http://ygbh.site/php/bfgd.php?id=288
Tele Sirio,https://www.telesirio.it/live/stream.m3u8
就算没有如果张杰,https://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-
恰饭橘美食制作,http://zzy789.xyz/douyu1.php?id=7974136
大汁猪,http://zzy789.xyz/douyu1.php?id=9191071
CGTN西班牙语,http://ygbh.site/php/bfgd.php?id=306
宁夏卫视,https://stream1.freetv.fun/5b1c9dac9813c114b3edb5a667d5def01e6dc960f1b9ca0fd3f45cb78fc633c9.m3u8
国学频道,http://ygbh.site/php/bfgd.php?id=169
Leominster TV Government (720p),https://livestream.telvue.com/leominster3/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
ABC 7 Albuquerque NM (KOAT) (720p),https://apollo.production-public.tubi.io/live/ac-koat.m3u8
解说_恐怖电影解说,http://dns.yiandrive.com:13571/huya/16741179
Peer TV South Tyrol,https://iptv.peer.biz/live/peertv-en.m3u8
冰雪世界狼女王(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/640f926df6fb4f398d40c8b254248750/1200.m3u8
神羊说电影,http://zzy789.xyz/douyu1.php?id=9443552
凤凰中文,http://www.terrykang.cn:5678/sxg.php?id=test1_4000
[HD]the amazing race,https://stream1.freetv.fun/the-amazing-race-1.m3u8
[VGA]自贡综合,https://stream1.freetv.fun/zi-gong-zong-he-2.ctv
新都电视台,http://8.138.7.223/tv/cditv.php?id=xdzh
湖南卫视,http://ygbh.site/php/bfgd.php?id=086
经典相声小品,http://zzy789.xyz/douyu1.php?id=9273031
西藏卫视,https://stream1.freetv.fun/d90f781fc61300e7f5a098be9c3dcd60c7cc26592d9911f549548970347b8f1b.ctv
孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
Héviz TV,https://cloudfront44.lexanetwork.com:1344/relay03/livestream003.sdp/playlist.m3u8
都江堰鱼嘴,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
桦甸综合,http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8
CCTV5,http://www.cdnstv.com:6398/hls/5/index.m3u8
热血动作电影,https://mursor.ottiptv.cc/yy/1382736804
[BD]深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-86.ctv
CCTV6,http://ygbh.site/php/bfgd.php?id=065
天津卫视,https://epg.pw/stream/a700de96dc13188f1532d89bbb699c4232e8c8c62418eaca13e737017ea8eec7.m3u8
经典电影重温,https://mursor.ottiptv.cc/yy/1382793140
斗鱼电影HD21,http://epg.112114.xyz/douyu/10395986
mn静静nm,http://zzy789.xyz/douyu1.php?id=5668371
龙馍馍UP,http://zzy789.xyz/douyu1.php?id=1717648
神探狄仁杰,http://zzy789.xyz/douyu1.php?id=6027991
Oxygen Music,https://oxygenmusic.hu:2443/hls/oxygenmusic.m3u8
霍元甲粤语12,https://vip.lz-cdn8.com/20220726/19905_6123ed83/1000k/hls/mixed.m3u8
村野趣事荟,http://zzy789.xyz/douyu1.php?id=5794474
挖沟连彭沟长,http://zzy789.xyz/douyu1.php?id=8413092
女团社颜老师,http://zzy789.xyz/douyu1.php?id=11327316
美声无罪-崔志佳乔杉等,https://vdse.bdstatic.com//cfd2e38cdaaa84676712254f29a50642.mp4
衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed?
南京新闻综合,https://www.freetv.top/migu/838109047.m3u8?migutoken=74a123656ffd42bf35e581516bd59c04fe4bcfe92f39e16931582e1b674ff2fc4d90da5f9b3dc796b8700456682cfb198f958ef81602312978e5168c1b35bb475fe775bf234a1c7965f918691c
北京纪实科教,http://ygbh.site/php/bfgd.php?id=113
[BD]trt spor,https://stream1.freetv.fun/trt-spor-6.ctv
Rede Brasil,https://video09.logicahost.com.br/redebrasiloficial/redebrasiloficial/playlist.m3u8
金庸武侠致敬经典,http://zzy789.xyz/douyu1.php?id=9285904
延边2,http://stream8.jlntv.cn/ljtv/playlist.m3u8
成都大熊猫母子园B,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao08_2/index.m3u8
亮亮猫,http://zzy789.xyz/douyu1.php?id=4340136
非凡商业,http://api.mytv666.top/api/hk.php?id=6136623135626463613665323762316434633737653937656333353464346237267469643d74762669643d313930
按摩推拿11,https://t27.cdn2020.com/video/m3u8/2020/12/11/e8d86ba0/index.m3u8
[HD]湖南卫视,https://stream1.freetv.fun/hu-nan-wei-shi-38.ctv
Logos TV Kids (720p) [Not 24/7],https://streamer1.streamhost.org/salive/logoskidsH/playlist.m3u8
Al Ghad TV,https://eazyvwqssi.erbvr.com/alghadtv/alghadtv.m3u8
大坑侦探社,http://zzy789.xyz/douyu1.php?id=9440339
永无叙V,http://zzy789.xyz/douyu1.php?id=9442980
米尼影院,http://zzy789.xyz/douyu1.php?id=7642724
洛克电影,http://zzy789.xyz/douyu1.php?id=9414884
海峡卫视,https://live1-fuyun.fjtv.net/haixiapd/hd/live.m3u8?_upt=77a4299e1755194218
CityFM|大苗栗广播,http://fm983.cityfm.tw:8080/983.mp3
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild
辽宁生活,http://ygbh.site/php/bfgd.php?id=073
人生回答机本机,http://zzy789.xyz/douyu1.php?id=9409722
甘肃卫视,http://j.x.bkpcp.top/jx/GSWS
宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
[SD]disney xd(mas) ==,https://stream1.freetv.fun/disney-xd-7.ctv
CCTV1,http://ygbh.site/php/bfgd.php?id=484
白银综合,http://play.kankanlive.com/live/1720408089419110.m3u8
一束光开始,http://zzy789.xyz/douyu1.php?id=8662684
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
cgtn,https://stream1.freetv.fun/cgtn-21.ctv
法治天地,https://cc06.tv12.xyz/42.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
张秀卿车站,http://vd2.bdstatic.com/mda-jjmnjgiabtvmy13u/sc/mda-jjmnjgiabtvmy13u.mp4
[VGA]starz cinema ==,https://stream1.freetv.fun/starz-cinema-12.ctv
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
重庆汽摩,http://ygbh.site/php/bfgd.php?id=168
[BD]cctv-4高清,https://stream1.freetv.fun/cctv-4gao-qing-4.ctv
贺岁档,http://dns.yiandrive.com:13571/huya/11601986
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
CCTV2,http://ygbh.site/php/bfgd.php?id=061
ОТР Ⓢ,https://streaming.televizor-24-tochka.ru/live/12.m3u8
江苏卫视,https://stream1.freetv.fun/6c1f2a421ea8b3856f220b5180423e34bdcf41207baafb5b75f88536bb0c0f04.m3u8
斗鱼搞笑HD1,http://epg.112114.xyz/douyu/9220456
Red袖袖,http://zzy789.xyz/douyu1.php?id=9645396
天津卫视,http://j.x.bkpcp.top/jx/TIANJHD
[HD]tv alhijrah *e,https://stream1.freetv.fun/tv-alhijrah--e-1.ctv
MTV 00s,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/31559/index.m3u8
爱讲神话的小志,http://zzy789.xyz/douyu1.php?id=9495613
阜新综合,http://ygbh.site/php/bfgd.php?id=279
☆或者累,https://alimov2.a.kwimgs.com/upic/2023/08/07/10/BMjAyMzA4MDcxMDQxMjFfMzM5Njk4MTMyNl8xMDk4ODA1NjIyMDJfMF8z_b_Bac7f15b8e8955af7e55d787a8bfb9ee3.mp4
纪录片,http://ygbh.site/php/bfgd.php?id=295
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=9eed7f0bec5b296058f4a9a7f44f9d5eedc6bffe7c64bc47808571ddfa75d617964a3f0bda631c7909d74535a8eaf0c94af1c4bd1b23411584a243b787c98a912c20f1bc402f28a2dc0643ff42
我是瓜皮儿本人a,http://zzy789.xyz/douyu1.php?id=9665696
坠复古的一集,https://mursor.ottiptv.cc/bilibili/4309519
追寻那解不开的问题,http://zzy789.xyz/douyu1.php?id=5727066
[SD]星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-1.ctv
电视指南,http://ygbh.site/php/bfgd.php?id=164
广西卫视,https://stream1.freetv.fun/3e24cac8488e7b618c221e0622ca3fa5e151df84f558131b44690f3475ed6e45.ctv
猎奇笔记本,http://zzy789.xyz/douyu1.php?id=9627172
黄玫瑰,https://vd2.bdstatic.com/mda-nde3cc36crert6na/cae_h264_delogo/1650057387868564028/mda-nde3cc36crert6na.mp4
扒圈圈V,http://zzy789.xyz/douyu1.php?id=9649913
「B站」使命召唤•手游,http://dns.yiandrive.com:13571/bilibili/22741849
陈真粤语版09,https://vip.lz-cdn8.com/20220726/19862_667d8602/index.m3u8
08/14 17:15_单打资格赛第一轮_单打资格赛第一轮_混采区,http://one.loiey.top:55488/migu/957129541.m3u8?migutoken=1cc76277836238d6da81c7651448daa915e855c6fc24ef4bc9044ca477dbf19aa5ef45aebc4f90b53e8f96b1e4c12727b0efbec804376bc7a6a3188ccbd29568c873ec70ad0f628a22162cc7
CCTV15,https://www.freetv.top/migu/673168223.m3u8?migutoken=572b98a51e3730acfb3ef18bd9b51525172b58d008142744ba4de9bd208efb14a7f2e9b054ec49e26a6f8c1fb53afdf84b27a1ea201dc024921aaadf68dbb087c12dac0ace1184dd4cff79ea12
[SD]amc =,https://stream1.freetv.fun/amc-15.ctv
人間衛視「4gTV」,https://tv-1.iill.top/4gtv/4gtv-live008
海森堡事件录,http://zzy789.xyz/douyu1.php?id=9754849
内蒙古评书曲艺广播,https://satellitepull.cnr.cn/live/wx32nmgpsqy/playlist.m3u8
PhantomStrider,http://zzy789.xyz/douyu1.php?id=9683911
让我爱你到永远,https://vd2.bdstatic.com/mda-nd84i81jy4hmwjqp/cae_h264_delogo/1649476127048784853/mda-nd84i81jy4hmwjqp.mp4
辽宁都市,http://ygbh.site/php/bfgd.php?id=610
3说电影,http://zzy789.xyz/douyu1.php?id=9643264
CGTN,http://ygbh.site/php/bfgd.php?id=134
连续剧1,http://zzy789.xyz/douyu1.php?id=4549169
CHC 家庭影院「回看」,https://tv-1.iill.top/migu/chcjt
热血丹心粤10,https://vip.lz-cdn8.com/20220726/19983_5c0cca4c/index.m3u8
Discovery Life,https://tv-1.iill.top/beesport/Discovery_Life_Live_TV|Referer=https://p.m82xg4z0cdbz7.com/
Тернопіль 1,https://ott.columbus.te.ua/ternopil1/index.m3u8
炊事班的故事III,http://zzy789.xyz/douyu1.php?id=319576
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
「全运会篮球资格赛」08/15 16:20 全运会女篮资格赛A组-新疆vs四川 全运会女篮资格赛A组-新疆vs四川 清流播出,https://tv-1.iill.top/Migu/TiUIjd
沈阳新闻,https://cc06.tv12.xyz/91.m3u8
非诚来扰-宋小宝,https://vd3.bdstatic.com/mda-qa5d3y5262ya53bx/sc/cae_h264/1704694121730939759/mda-qa5d3y5262ya53bx.mp4
EdmundDZhang,http://dns.yiandrive.com:13571/bilibili/5050
西藏卫视,https://stream1.freetv.fun/c5167dfaa8e7ca26b86ba617808fc2b90d232c67578a13f90584e5dfcdefc24a.ctv
宇宙无敌韩三金,http://huanqiuzhibo.cn/manifest/douyu.php?id=3194372
[BD]广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-23.ctv
爱星影视,http://zzy789.xyz/douyu1.php?id=9476806
Radio Montecarlo TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-bb/bb-clr.isml/index.m3u8
CGTN西班牙语,https://cc06.tv12.xyz/19.m3u8
「世运会」08/15 13:25 力量举第二比赛日 力量举第二比赛日 赛场原声,https://tv-1.iill.top/Migu/j5wt90
徐州公共频道,http://stream3.huaihai.tv/xz4t/sd/live.m3u8
29经典音乐河,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch29-2.m3u8
CCTV3,http://www.freetv.top/migu/624878271.m3u8?migutoken=21306af96cf9259457600792df858b0d339bc7203aeb7e1a6ee6ec6ec3832a2736936029fe2583dcf971676870fdf0afbdee5be786e50af2ac6a8825673cc860d7988f44d0c5c4bc1931259698
海南卫视,http://ygbh.site/php/bfgd.php?id=473
按摩推拿22,https://t27.cdn2020.com/video/m3u8/2020/11/21/7c06c61f/index.m3u8
TRT Haber,https://tv-trthaber.medya.trt.com.tr/master.m3u8
光音里,https://live.iill.top/douyin/187786036155
禄禄,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao18_2/index.m3u8
动物冠军俱乐部,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/65227347336749ffa373661cac985952/1200.m3u8
新歌上线7首,https://vd2.bdstatic.com/mda-nc4fkdejg6k892tp/720p/h264_delogo/1646478313883739193/mda-nc4fkdejg6k892tp.mp4
内蒙古卫视,http://ygbh.site/php/bfgd.php?id=110
谪仙-伊格赛听/叶里,https://vdse.bdstatic.com//886e60a17ff501301404ebbebde3c988.mp4
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
NDR Mecklenburg-Vorpommern Ⓖ,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_mv/master.m3u8
树根龙门阵,http://zzy789.xyz/douyu1.php?id=1833459
黄冈生活,http://huanggang-live21.cjyun.org/10210/s10210-xwgg.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-75fce61c52eb238c20d34fcdfd9bae07
08/15 00:30_1/4决赛_1/4决赛_1号桌,http://one.loiey.top:55488/migu/956889686.m3u8?migutoken=f76b6eeebfd0e278a7660981234d1a9fe05d5d25f1f3c7f1eff5f352c588548051f692128b82b1a3d5150ac70f6fd5c9af5a7e01b52eb77f62b1ccf3c9c9be279e5b0a43b866af1fc7943e07
邵氏影院❤️,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
MagellanTV (麥哲倫頻道)「4gTV」,https://tv-1.iill.top/4gtv/4gtv-live123
穆杉车话,http://zzy789.xyz/douyu1.php?id=9602107
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8
瑟克斯潘克斯,http://zzy789.xyz/douyu1.php?id=9370434
18国际讲员,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch18-2.m3u8
Public Sénat,https://www.publicsenat.fr/direct
科学放映室,http://zzy789.xyz/douyu1.php?id=9439712
霍元甲粤语09,https://vip.lz-cdn8.com/20220726/19902_efd26876/1000k/hls/mixed.m3u8
是真的林虎LinHu,http://zzy789.xyz/douyu1.php?id=9540113
CCTV11,http://120.238.94.10:9901/tsfile/live/1029_1.m3u8
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=5bb8ab9294311f37faa3cdafb812e7239938f092b043159793626f7da52f6d93f4405a7674b273f3c7fa8d727fe739592096467fdead662c2b86ead7f5f30b097195cdba6fbe0b0f48b1b06a83
农林卫视,http://ygbh.site/php/bfgd.php?id=122
民視影劇「LiTV」,https://tv-1.iill.top/litv/litv-ftv09
霍东阁粤语05,https://vip.lz-cdn8.com/20220726/19948_63b416eb/index.m3u8
超人正能量,http://zzy789.xyz/douyu1.php?id=5961006
情满大草原3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0ab9b80f79884e22b6390b2deefdc571/1200.m3u8
[BD]明珠,https://stream1.freetv.fun/ming-zhu-2.ctv
人类早期驯服,http://zzy789.xyz/douyu1.php?id=8892864
STARSHINE刹那,http://zzy789.xyz/douyu1.php?id=9191006
相亲2-赵本山,https://vd3.bdstatic.com/mda-qafaim7cpnpczzww/hd/cae_h264/1705395286132840200/mda-qafaim7cpnpczzww.mp4
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?
浙江-ShangyuPeopleRadio,http://l.cztvcloud.com/channels/lantian/SXshangyuaud/128k.m3u8
德阳文旅科教,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
CCTV3,http://ygbh.site/php/bfgd.php?id=062
堇姑娘,http://zzy789.xyz/douyu1.php?id=297689
辽台好物种草,http://zzy789.xyz/douyu1.php?id=10074407
菠萝屋SpongeBob,http://zzy789.xyz/douyu1.php?id=12400977
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
上来先丢大v,http://zzy789.xyz/douyu1.php?id=9566154
鑫酱盘动漫,http://zzy789.xyz/douyu1.php?id=9547575
安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
霍东阁粤语08,https://vip.lz-cdn8.com/20220726/19951_051a8397/index.m3u8
云南卫视,https://stream1.freetv.fun/c1282f8e1542d0628e7be656a86f6324b769643dc6f05a02142c86b748b22fc5.m3u8
粤语综艺,http://zzy789.xyz/douyu1.php?id=7919720
午夜影院,http://ygbh.site/php/bfgd.php?id=294
久了旧知,http://zzy789.xyz/douyu1.php?id=310926
安徽之声,https://satellitepull.cnr.cn/live/wxahxxgb/playlist.m3u8
家庭理财,http://ygbh.site/php/bfgd.php?id=139
广东卫视,http://ygbh.site/php/bfgd.php?id=092
一颗糖糖canddy,http://zzy789.xyz/douyu1.php?id=9192852
电视指南,https://cc06.tv12.xyz/39.m3u8
Otto Channel,https://ottop-live-meride.akamaized.net/hls/live/2039996/ch1/playlist.m3u8
金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8?zgand
光影故事汇,http://zzy789.xyz/douyu1.php?id=9541423
[BD]reshet 13 comedy,https://stream1.freetv.fun/reshet-13-comedy-1.m3u8
[HD]fox sports 2 sd,https://stream1.freetv.fun/fox-sports-2-sd-1.ctv
阿飞,https://www.goodiptv.club/huya/11352934
02真理,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
rock电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live138/index.m3u8?proxy=true
法治天地,http://ygbh.site/php/bfgd.php?id=162
体育频道|Astro Beinsports 1,https://smart.pendy.dpdns.org/Smart.php?id=Astrobein1
柠柠柠萌菌,http://zzy789.xyz/douyu1.php?id=9720895
纪录片之世界各地,http://zzy789.xyz/douyu1.php?id=8834003
万合鲜肉老师,http://zzy789.xyz/douyu1.php?id=9815091
「世运会」08/15 17:40 无人机竞速第二比赛日淘汰赛 无人机竞速第二比赛日淘汰赛 赛场原声,https://tv-1.iill.top/Migu/TUD3Nt
总监驾到皇上-贾玲,https://vdse.bdstatic.com//5067b5f7911ae79cc85f6af4f535d9bf.mp4
安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
车模颜值大赏,http://lxajh.top/tv/douyu.php?id=10118209
摄影频道,http://ygbh.site/php/bfgd.php?id=222
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-948b2cf2777e352d9f83660c9b79aa3f
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
电子体育,http://ygbh.site/php/bfgd.php?id=143
CBS Sports Network,https://tv-1.iill.top/beesport/CBS_Sports_Network_Live_TV|Referer=https://p.m82xg4z0cdbz7.com/
热血丹心粤06,https://vip.lz-cdn8.com/20220726/19979_dca6f3c0/index.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
博斯魅力「LiTV」,https://tv-1.iill.top/litv/litv-longturn04
宁夏卫视,http://j.x.bkpcp.top/jx/NXWS
hasfin,https://live.iill.top/douyu/190448
[BD]cctv-17高清,https://stream1.freetv.fun/cctv-17gao-qing-1.ctv
陈小云爱人跟人走,http://vd4.bdstatic.com/mda-jgvqig36bu4rc0ej/sc/mda-jgvqig36bu4rc0ej.mp4
拜年-赵本山,https://vdse.bdstatic.com//7bc2eaa6e9842f637f3aa731dca95e47.mp4
神乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894
丶最紧要好玩,http://zzy789.xyz/douyu1.php?id=6361974
CCTV3,http://111.9.163.109:9901/tsfile/live/0003_1.m3u8
可乐撩电影,http://zzy789.xyz/douyu1.php?id=9371552
辽宁北方,http://ygbh.site/php/bfgd.php?id=071
昔日女神柳清茶-,https://www.goodiptv.club/huya/11279247
[VGA]discovery family channel sd,https://stream1.freetv.fun/discovery-family-channel-sd-1.ctv
女性时尚,http://183.11.239.36:808/hls/12/index.m3u8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
彼岸零可星球,http://zzy789.xyz/douyu1.php?id=40471
[BD]diyanet tv,https://stream1.freetv.fun/diyanet-tv-1.ctv
家庭影院,http://ygbh.site/php/bfgd.php?id=289
斗鱼7,http://epg.112114.xyz/douyu/8814650
辽阳新闻综合,http://ygbh.site/php/bfgd.php?id=280
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=a825f44b603419477b95fed9f1e947fea9e27bcde29c94cf67aec76845bd588aa5c9914b79d29cb3014756c2909a95f0941589b5faaddc8b9eba64ec444d9c9999083bc0240af4f194167d81e3
户晨风,http://dns.yiandrive.com:13571/bilibili/26066074
湖南爱晚,http://p2.vzan.com/527645544/149039617847513156/live.m3u8
CETV1,http://ygbh.site/php/bfgd.php?id=135
广东-东莞中心广场,https://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8?contentid=2820180516001
酷酷的滕,http://zzy789.xyz/douyu1.php?id=1286383
新歌上线_啥歌这么好听,https://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4
RT FRANCH,https://rt-fra.rttv.com/live/rtfrance/playlist.m3u8
中国|广东南方卫视,https://smart.pendy.dpdns.org/Smart.php?id=nanfang_twn
电视城打工人,https://www.goodiptv.club/huya/23824171
本溪新闻,https://cc06.tv12.xyz/65.m3u8
老P仔动漫,https://www.goodiptv.club/huya/26510802
NDR Niedersachsen Ⓖ,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_nds/master.m3u8
生态环境,http://ygbh.site/php/bfgd.php?id=149
Retro,http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8
国学,https://cc06.tv12.xyz/45.m3u8
往事vs随风1,http://zzy789.xyz/douyu1.php?id=3113309
好像视说故事,http://zzy789.xyz/douyu1.php?id=8891883
虎牙八点档,https://www.goodiptv.club/huya/880261
喵招诗雨,http://zzy789.xyz/douyu1.php?id=9651121
[BD]广东少儿,https://stream1.freetv.fun/yan-dong-shao-er-6.ctv
湖北卫视,http://ygbh.site/php/bfgd.php?id=102
环球旅游,https://cc06.tv12.xyz/59.m3u8
高帧影片,http://epg.112114.xyz/douyu/6763930
农安新闻综合 [Geo-blocked],https://stream2.jlntv.cn/naxw/sd/live.m3u8
山东-白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8?contentid=2820180516001
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
Teleitalia 41,https://streaming.softwarecreation.it/teleitalia/teleitalia/playlist.m3u8
「中超」08/15 19:45 联赛 云南玉昆 vs 武汉三镇 鲁靖明 雷腾龙,https://tv-1.iill.top/FB/lAILMx
R9,https://ms01.w24.at/R9/smil:liveeventR9.smil/playlist.m3u8
[BD]广州法治,https://stream1.freetv.fun/yan-zhou-fa-zhi-15.ctv
CityFM|台北健康,http://fm901.cityfm.tw:8080/901.mp3
潜伏sc,http://zzy789.xyz/douyu1.php?id=9458345
Nino学长,http://zzy789.xyz/douyu1.php?id=9525473
狄仁杰：想听听我的故事吗,http://epg.112114.xyz/douyu/674441
神雕侠侣粤25,https://vip.lz-cdn8.com/20220628/15539_54f941d8/index.m3u8
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd#http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
TFBOYS饭团,http://zzy789.xyz/douyu1.php?id=9565765
盘锦新闻,https://cc06.tv12.xyz/90.m3u8
一朵老香菇解说,http://zzy789.xyz/douyu1.php?id=10050914
环球旅游,http://ygbh.site/php/bfgd.php?id=147
經典電影「4gTV」,https://tv-1.iill.top/4gtv/4gtv-live021
北京卫视,http://223.105.252.8/PLTV/4/224/3221228115/index.m3u8
霍元甲粤语18,https://vip.lz-cdn8.com/20220726/19911_e4efa3b0/1000k/hls/mixed.m3u8
西藏卫视,http://ygbh.site/php/bfgd.php?id=121
探秘者大正,http://zzy789.xyz/douyu1.php?id=9330485
黑龙江卫视,http://j.x.bkpcp.top/jx/HEILJHD
山西卫视,http://sh.lnott.top:880/dx39.m3u8
40家庭8点档转转发现爱,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch40-2.m3u8
湖南经视,http://8.138.7.223/tv/mgtv.php?id=280
NBC 12 Winston-Salem NC (WXII) (720p),https://apollo.production-public.tubi.io/live/ac-wxii.m3u8
CCTV8,http://183.223.157.33:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
ABC 6 Indianapolis IN (WRTV) (720p),https://apollo.production-public.tubi.io/live/ac-wrtv.m3u8
雪乡梦幻家园,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
龙港区综合,http://ygbh.site/php/bfgd.php?id=490
白银文教,https://play.kankanlive.com/live/1720408280309109.m3u8
卡酷少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.112:11111
台湾|EYETV 戏剧,https://smart.pendy.dpdns.org/Smart.php?id=eyetvxiju_twn
17大卫鲍森,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch17-2.m3u8
牛叔说电影二,http://zzy789.xyz/douyu1.php?id=10010651
陕西卫视「回看」,https://tv-1.iill.top/migu/sxws
乌拉吖有剧,http://zzy789.xyz/douyu1.php?id=10075154
[BD]ecos canal 57,https://stream1.freetv.fun/ecos-canal-57-1.m3u8
铁岭新闻综合,http://ygbh.site/php/bfgd.php?id=281
Eurosport 1,https://tv-1.iill.top/beesport/Eurosport_1_Live_TV|Referer=https://p.m82xg4z0cdbz7.com/
巴南综合,http://live.cqbntv.com/bnmc/tv0709.m3u8
枫泽雨畔,http://zzy789.xyz/douyu1.php?id=5279518
野性美洲1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d1a92d87e2c74de7a799141e5e89eb3b/1200.m3u8
港台电视31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
普贤菩萨像,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001
