综合频道,#genre#
青海卫视,http://222.218.122.23:8188/udp/239.81.0.53:4056
新疆卫视,http://222.218.122.23:8188/udp/239.81.0.46:4056
西藏卫视,http://222.218.122.23:8188/udp/239.81.0.55:4056
云南卫视,http://222.218.122.23:8188/udp/239.81.0.45:4056
海南卫视,http://222.218.122.23:8188/udp/239.81.0.48:4056
三沙卫视,http://222.218.122.23:8188/udp/239.81.0.242:4056
大湾区卫视,http://222.218.122.23:8188/udp/239.81.0.32:4056
厦门卫视,http://222.218.122.23:8188/udp/239.81.0.212:4056
兵团卫视,http://222.218.122.23:8188/udp/239.81.0.213:4056
山东教育卫视,http://222.218.122.23:8188/udp/239.81.0.93:4056
嘉佳卡通,http://222.218.122.23:8188/udp/239.81.0.64:4056
卡酷动画,http://222.218.122.23:8188/udp/239.81.0.62:4056
金鹰卡通,http://222.218.122.23:8188/udp/239.81.0.61:4056
新动漫,http://222.218.122.23:8188/udp/239.81.0.235:4056
电竞游戏,http://222.218.122.23:8188/udp/239.81.0.202:4056
CETV1,http://222.218.122.23:8188/udp/239.81.0.92:4056
CETV2,http://222.218.122.23:8188/udp/239.81.0.245:4056
CETV4,http://222.218.122.23:8188/udp/239.81.0.246:4056
CGTN,http://222.218.122.23:8188/udp/239.81.0.28:4056
南宁影视娱乐,http://222.218.122.23:8188/udp/239.81.0.128:4056
南宁公共频道,http://222.218.122.23:8188/udp/239.81.0.129:4056
南宁文旅生活,http://222.218.122.23:8188/udp/239.81.0.127:4056
柳州新闻,http://222.218.122.23:8188/udp/239.81.0.134:4056
北海新闻,http://222.218.122.23:8188/udp/239.81.0.136:4056
玉林新闻,http://222.218.122.23:8188/udp/239.81.0.138:4056
贺州新闻,http://222.218.122.23:8188/udp/239.81.0.137:4056
桂林新闻,http://222.218.122.23:8188/udp/239.81.0.135:4056
华数爱上4K,http://222.218.122.23:8188/udp/239.81.0.123:4056
广西IPTV7,http://222.218.122.23:8188/udp/239.81.0.253:4056
广西IPTV8,http://222.218.122.23:8188/udp/239.81.0.208:4056
IPTV6电影,http://222.218.122.23:8188/udp/239.81.0.100:4056
IPTV12,http://222.218.122.23:8188/udp/239.81.0.124:4056
IPTV5体育,http://222.218.122.23:8188/udp/239.81.0.12:4056
广西电信3,#genre#
广西卫视,http://222.83.161.90:9003/udp/239.81.0.107:4056
广西综艺旅游,http://222.83.161.90:9003/udp/239.81.0.214:4056
广西影视频道,http://222.83.161.90:9003/udp/239.81.0.250:4056
广西新闻频道,http://222.83.161.90:9003/udp/239.81.0.248:4056
广西都市频道,http://222.83.161.90:9003/udp/239.81.0.247:4056
广西国际频道,http://222.83.161.90:9003/udp/239.81.0.8:4056
广西移动电视,http://222.83.161.90:9003/udp/239.81.0.10:4056
南宁新闻综合,http://222.83.161.90:9003/udp/239.81.0.241:4056
CCTV-1综合,http://222.83.161.90:9003/udp/239.81.0.102:4056
CCTV-2财经,http://222.83.161.90:9003/udp/239.81.0.115:4056
CCTV-3综艺,http://222.83.161.90:9003/udp/239.81.0.231:4056
CCTV-4中文国际,http://222.83.161.90:9003/udp/239.81.0.96:4056
CCTV-5体育,http://222.83.161.90:9003/udp/239.81.0.232:4056
CCTV-6电影,http://222.83.161.90:9003/udp/239.81.0.233:4056
CCTV-7国防军事,http://222.83.161.90:9003/udp/239.81.0.116:4056
CCTV-8电视剧,http://222.83.161.90:9003/udp/239.81.0.234:4056
CCTV-9纪录,http://222.83.161.90:9003/udp/239.81.0.117:4056
CCTV-10科教,http://222.83.161.90:9003/udp/239.81.0.118:4056
CCTV-11戏曲,http://222.83.161.90:9003/udp/239.81.0.229:4056
CCTV-12社会与法,http://222.83.161.90:9003/udp/239.81.0.119:4056
CCTV-13新闻,http://222.83.161.90:9003/udp/239.81.0.206:4056
CCTV-14少儿,http://222.83.161.90:9003/udp/239.81.0.120:4056
CCTV-15音乐,http://222.83.161.90:9003/udp/239.81.0.230:4056
CCTV-17农业农村,http://222.83.161.90:9003/udp/239.81.0.228:4056
CCTV-5+体育赛事,http://222.83.161.90:9003/udp/239.81.0.101:4056
北京卫视,http://222.83.161.90:9003/udp/239.81.0.109:4056
天津卫视,http://222.83.161.90:9003/udp/239.81.0.113:4056
东方卫视,http://222.83.161.90:9003/udp/239.81.0.111:4056
浙江卫视,http://222.83.161.90:9003/udp/239.81.0.108:4056
安徽卫视,http://222.83.161.90:9003/udp/239.81.0.211:4056
江苏卫视,http://222.83.161.90:9003/udp/239.81.0.106:4056
山东卫视,http://222.83.161.90:9003/udp/239.81.0.114:4056
广东卫视,http://222.83.161.90:9003/udp/239.81.0.104:4056
四川卫视,http://222.83.161.90:9003/udp/239.81.0.130:4056
深圳卫视,http://222.83.161.90:9003/udp/239.81.0.103:4056
湖南卫视,http://222.83.161.90:9003/udp/239.81.0.110:4056
湖北卫视,http://222.83.161.90:9003/udp/239.81.0.112:4056
河北卫视,http://222.83.161.90:9003/udp/239.81.0.94:4056
江西卫视,http://222.83.161.90:9003/udp/239.81.0.204:4056
东南卫视,http://222.83.161.90:9003/udp/239.81.0.215:4056
贵州卫视,http://222.83.161.90:9003/udp/239.81.0.95:4056
辽宁卫视,http://222.83.161.90:9003/udp/239.81.0.210:4056
黑龙江卫视,http://222.83.161.90:9003/udp/239.81.0.105:4056
甘肃卫视,http://222.83.161.90:9003/udp/239.81.0.207:4056
重庆卫视,http://222.83.161.90:9003/udp/239.81.0.47:4056
吉林卫视,http://222.83.161.90:9003/udp/239.81.0.58:4056
陕西卫视,http://222.83.161.90:9003/udp/239.81.0.89:4056
山西卫视,http://222.83.161.90:9003/udp/239.81.0.49:4056
河南卫视,http://222.83.161.90:9003/udp/239.81.0.44:4056
宁夏卫视,http://222.83.161.90:9003/udp/239.81.0.60:4056
内蒙古卫视,http://222.83.161.90:9003/udp/239.81.0.54:4056
青海卫视,http://222.83.161.90:9003/udp/239.81.0.53:4056
新疆卫视,http://222.83.161.90:9003/udp/239.81.0.46:4056
西藏卫视,http://222.83.161.90:9003/udp/239.81.0.55:4056
云南卫视,http://222.83.161.90:9003/udp/239.81.0.45:4056
海南卫视,http://222.83.161.90:9003/udp/239.81.0.48:4056
三沙卫视,http://222.83.161.90:9003/udp/239.81.0.242:4056
大湾区卫视,http://222.83.161.90:9003/udp/239.81.0.32:4056
厦门卫视,http://222.83.161.90:9003/udp/239.81.0.212:4056
兵团卫视,http://222.83.161.90:9003/udp/239.81.0.213:4056
山东教育卫视,http://222.83.161.90:9003/udp/239.81.0.93:4056
嘉佳卡通,http://222.83.161.90:9003/udp/239.81.0.64:4056
卡酷动画,http://222.83.161.90:9003/udp/239.81.0.62:4056
金鹰卡通,http://222.83.161.90:9003/udp/239.81.0.61:4056
新动漫,http://222.83.161.90:9003/udp/239.81.0.235:4056
电竞游戏,http://222.83.161.90:9003/udp/239.81.0.202:4056
CETV1,http://222.83.161.90:9003/udp/239.81.0.92:4056
CETV2,http://222.83.161.90:9003/udp/239.81.0.245:4056
CETV4,http://222.83.161.90:9003/udp/239.81.0.246:4056
CGTN,http://222.83.161.90:9003/udp/239.81.0.28:4056
南宁影视娱乐,http://222.83.161.90:9003/udp/239.81.0.128:4056
南宁公共频道,http://222.83.161.90:9003/udp/239.81.0.129:4056
南宁文旅生活,http://222.83.161.90:9003/udp/239.81.0.127:4056
柳州新闻,http://222.83.161.90:9003/udp/239.81.0.134:4056
北海新闻,http://222.83.161.90:9003/udp/239.81.0.136:4056
玉林新闻,http://222.83.161.90:9003/udp/239.81.0.138:4056
贺州新闻,http://222.83.161.90:9003/udp/239.81.0.137:4056
桂林新闻,http://222.83.161.90:9003/udp/239.81.0.135:4056
华数爱上4K,http://222.83.161.90:9003/udp/239.81.0.123:4056
广西IPTV7,http://222.83.161.90:9003/udp/239.81.0.253:4056
广西IPTV8,http://222.83.161.90:9003/udp/239.81.0.208:4056
IPTV6电影,http://222.83.161.90:9003/udp/239.81.0.100:4056
IPTV12,http://222.83.161.90:9003/udp/239.81.0.124:4056
IPTV5体育,http://222.83.161.90:9003/udp/239.81.0.12:4056

云南电信1,#genre#
云南卫视,http://106.59.3.12:55555/rtp/239.200.200.145:8840
云南都市频道,http://106.59.3.12:55555/rtp/239.200.200.12:8844
云南娱乐频道,http://106.59.3.12:55555/rtp/239.200.200.13:8848
云南影视频道,http://106.59.3.12:55555/rtp/239.200.200.15:8856
云南康旅频道,http://106.59.3.12:55555/rtp/239.200.200.31:8860
云南少儿频道,http://106.59.3.12:55555/rtp/239.200.200.32:8864
澜湄国际频道,http://106.59.3.12:55555/rtp/239.200.200.33:8024
云南4K频道,http://106.59.3.12:55555/rtp/239.200.200.178:8884
楚雄新闻频道,http://106.59.3.12:55555/rtp/239.200.200.116:8708
禄丰市电视台,http://106.59.3.12:55555/rtp/239.200.200.163:8798
CCTV-1综合,http://106.59.3.12:55555/udp/239.200.201.135:8880
CCTV-1综合,http://106.59.3.12:55555/udp/239.200.200.70:8008
CCTV-1综合,http://106.59.3.12:55555/udp/239.200.200.95:8044
CCTV-1综合,http://106.59.3.12:55555/rtp/239.200.200.2:8080
CCTV-1综合,http://106.59.3.12:55555/rtp/239.200.200.14:8852
CCTV-1综合,http://106.59.3.12:55555/rtp/239.200.201.45:8800
CCTV-1综合,http://106.59.3.12:55555/rtp/239.200.200.117:8712
CCTV-2财经,http://106.59.3.12:55555/udp/239.200.200.104:8084
CCTV-3综艺,http://106.59.3.12:55555/udp/239.200.200.18:9008
CCTV-4中文国际,http://106.59.3.12:55555/udp/239.200.200.128:8652
CCTV-5体育,http://106.59.3.12:55555/udp/239.200.200.20:9016
CCTV-5+体育赛事,http://106.59.3.12:55555/rtp/239.200.200.9:8004
CCTV-6电影,http://106.59.3.12:55555/rtp/239.200.200.21:9020
CCTV-7国防军事,http://106.59.3.12:55555/udp/239.200.200.105:8104
CCTV-8电视剧,http://106.59.3.12:55555/udp/239.200.200.23:9028
CCTV-9纪录,http://106.59.3.12:55555/udp/239.200.200.106:8112
CCTV-10科教,http://106.59.3.12:55555/rtp/239.200.200.107:8116
CCTV-11戏曲,http://106.59.3.12:55555/rtp/239.200.201.125:8480
CCTV-12社会与法,http://106.59.3.12:55555/udp/239.200.200.108:8124
CCTV-13新闻,http://106.59.3.12:55555/udp/239.200.201.170:8620
CCTV-14少儿,http://106.59.3.12:55555/udp/239.200.200.109:8132
CCTV-15音乐,http://106.59.3.12:55555/rtp/239.200.201.112:8496
CCTV-16奥林匹克,http://106.59.3.12:55555/rtp/239.200.200.193:8776
CCTV-16奥林匹克4K,http://106.59.3.12:55555/rtp/239.200.200.194:8780
CCTV-17农业农村,http://106.59.3.12:55555/rtp/239.200.201.128:8504
CHC动作电影,http://106.59.3.12:55555/rtp/239.200.201.31:8144
CHC影迷电影,http://106.59.3.12:55555/rtp/239.200.201.34:8148
CHC家庭影院,http://106.59.3.12:55555/rtp/239.200.201.30:8140
CCTV第一剧场,http://106.59.3.12:55555/rtp/239.200.200.82:8004
CCTV电视指南,http://106.59.3.12:55555/rtp/239.200.200.83:8000
CCTV风云剧场,http://106.59.3.12:55555/rtp/239.200.200.84:8016
CCTV怀旧剧场,http://106.59.3.12:55555/rtp/239.200.200.85:8032
CCTV风云音乐,http://106.59.3.12:55555/rtp/239.200.200.86:8008
CCTV风云足球,http://106.59.3.12:55555/rtp/239.200.200.88:8020
CCTV高尔夫网球,http://106.59.3.12:55555/rtp/239.200.200.89:8024
CCTV兵器科技,http://106.59.3.12:55555/rtp/239.200.200.91:8036
CCTV央视文化精品,http://106.59.3.12:55555/rtp/239.200.200.92:8028
CCTV女性时尚,http://106.59.3.12:55555/rtp/239.200.200.100:8084
CCTV世界地理,http://106.59.3.12:55555/rtp/239.200.200.130:8012
CCTV央视台球,http://106.59.3.12:55555/rtp/239.200.200.135:8076
CCTV4K超高清,http://106.59.3.12:55555/rtp/239.200.200.202:8784
安徽卫视,http://106.59.3.12:55555/udp/239.200.200.129:8720
北京卫视,http://106.59.3.12:55555/rtp/239.200.200.5:8024
东方卫视,http://106.59.3.12:55555/udp/239.200.200.8:8032
浙江卫视,http://106.59.3.12:55555/udp/239.200.200.141:8724
湖北卫视,http://106.59.3.12:55555/rtp/239.200.200.68:8772
湖南卫视,http://106.59.3.12:55555/rtp/239.200.200.6:8012
吉林卫视,http://106.59.3.12:55555/udp/239.200.201.127:8792
江苏卫视,http://106.59.3.12:55555/udp/239.200.200.7:8028
江西卫视,http://106.59.3.12:55555/udp/239.200.201.79:8876
深圳卫视,http://106.59.3.12:55555/rtp/239.200.200.67:8776
四川卫视,http://106.59.3.12:55555/udp/239.200.201.137:8796
东南卫视,http://106.59.3.12:55555/udp/239.200.201.69:8764
甘肃卫视,http://106.59.3.12:55555/udp/239.200.200.186:8356
广东卫视,http://106.59.3.12:55555/udp/239.200.201.35:8768
山东卫视,http://106.59.3.12:55555/rtp/239.200.200.168:8748
贵州卫视,http://106.59.3.12:55555/udp/239.200.201.119:8788
海南卫视,http://106.59.3.12:55555/udp/239.200.201.159:8408
河南卫视,http://106.59.3.12:55555/udp/239.200.201.158:8412
天津卫视,http://106.59.3.12:55555/udp/239.200.200.69:1234
黑龙江卫视,http://106.59.3.12:55555/rtp/239.200.200.66:8016
辽宁卫视,http://106.59.3.12:55555/udp/239.200.200.167:8736
内蒙卫视,http://106.59.3.12:55555/rtp/239.200.200.57:8296
广西卫视,http://106.59.3.12:55555/rtp/239.200.200.53:8280
重庆卫视,http://106.59.3.12:55555/rtp/239.200.200.49:8264
宁夏卫视,http://106.59.3.12:55555/rtp/239.200.200.60:8308
青海卫视,http://106.59.3.12:55555/rtp/239.200.200.58:8300
山西卫视,http://106.59.3.12:55555/rtp/239.200.200.56:8292
陕西卫视,http://106.59.3.12:55555/rtp/239.200.200.55:8288
新疆卫视,http://106.59.3.12:55555/rtp/239.200.200.62:8316
西藏卫视,http://106.59.3.12:55555/rtp/239.200.200.61:8312
三沙卫视,http://106.59.3.12:55555/rtp/239.200.201.136:8140
山东教育卫视,http://106.59.3.12:55555/rtp/239.200.201.77:8132
CCTV-4美洲,http://106.59.3.12:55555/rtp/239.200.201.181:4220
CCTV-4欧洲,http://106.59.3.12:55555/rtp/239.200.201.180:4220
CETV1,http://106.59.3.12:55555/udp/239.200.201.49:8756
CETV2,http://106.59.3.12:55555/rtp/239.200.201.121:8780
CETV4,http://106.59.3.12:55555/rtp/239.200.201.122:8784
CGTN英语,http://106.59.3.12:55555/udp/239.200.200.30:8500
CGTN英语,http://106.59.3.12:55555/udp/239.200.201.182:4220
CGTN纪录,http://106.59.3.12:55555/udp/239.200.201.183:4220
CGTN阿拉伯语,http://106.59.3.12:55555/udp/239.200.201.186:4220
CGTN俄语,http://106.59.3.12:55555/udp/239.200.201.187:4220
CGTN西班牙语,http://106.59.3.12:55555/udp/239.200.201.184:4220
CGTN法语,http://106.59.3.12:55555/rtp/239.200.201.185:4220
北京纪实科教,http://106.59.3.12:55555/rtp/239.200.200.147:8728
金鹰纪实,http://106.59.3.12:55555/rtp/239.200.201.126:8840
金鹰卡通,http://106.59.3.12:55555/rtp/239.200.200.65:8328
快乐垂钓,http://106.59.3.12:55555/rtp/239.200.200.103:8400
茶频道,http://106.59.3.12:55555/rtp/239.200.201.36:8404
河南梨园频道,http://106.59.3.12:55555/rtp/239.200.200.101:8048
河南文物宝库,http://106.59.3.12:55555/rtp/239.200.200.96:8112
河南武术世界,http://106.59.3.12:55555/rtp/239.200.200.90:8064
中国交通,http://106.59.3.12:55555/udp/239.200.201.138:8556
华数电影1,http://106.59.3.12:55555/udp/239.200.200.77:9016
华数电影2,http://106.59.3.12:55555/udp/239.200.200.73:9024
华数电视剧1,http://106.59.3.12:55555/rtp/239.200.200.72:9020
华数电视剧2,http://106.59.3.12:55555/udp/239.200.200.74:9012
华数电视剧3,http://106.59.3.12:55555/udp/239.200.200.11:8072
华数电视剧4,http://106.59.3.12:55555/rtp/239.200.200.78:1234
华数动漫,http://106.59.3.12:55555/rtp/239.200.200.75:9000
先锋乒羽,http://106.59.3.12:55555/rtp/239.200.201.33:4120
卡酷少儿,http://106.59.3.12:55555/rtp/239.200.200.64:8324
新动漫,http://106.59.3.12:55555/rtp/239.200.201.32:4120
重庆汽摩,http://106.59.3.12:55555/rtp/239.200.200.98:8052
IPTV1,http://106.59.3.12:55555/udp/239.200.200.81:1234
IPTV2,http://106.59.3.12:55555/rtp/239.200.200.79:1234
IPTV3,http://106.59.3.12:55555/udp/239.200.200.76:9004
IPTV4,http://106.59.3.12:55555/rtp/239.200.200.71:8012
IPTV5,http://106.59.3.12:55555/udp/239.200.201.5:4120
IPTV6,http://106.59.3.12:55555/udp/239.200.201.81:4120
IPTV7,http://106.59.3.12:55555/rtp/239.200.200.10:9008
IPTV10,http://106.59.3.12:55555/rtp/239.200.200.80:1234
云南电信2,#genre#
云南卫视,http://106.59.3.57:55555/rtp/239.200.200.145:8840
云南都市频道,http://106.59.3.57:55555/rtp/239.200.200.12:8844
云南娱乐频道,http://106.59.3.57:55555/rtp/239.200.200.13:8848
云南影视频道,http://106.59.3.57:55555/rtp/239.200.200.15:8856
云南康旅频道,http://106.59.3.57:55555/rtp/239.200.200.31:8860
云南少儿频道,http://106.59.3.57:55555/rtp/239.200.200.32:8864
澜湄国际频道,http://106.59.3.57:55555/rtp/239.200.200.33:8024
云南4K频道,http://106.59.3.57:55555/rtp/239.200.200.178:8884
楚雄新闻频道,http://106.59.3.57:55555/rtp/239.200.200.116:8708
禄丰市电视台,http://106.59.3.57:55555/rtp/239.200.200.163:8798
CCTV-1综合,http://106.59.3.57:55555/udp/239.200.201.135:8880
CCTV-1综合,http://106.59.3.57:55555/udp/239.200.200.70:8008
CCTV-1综合,http://106.59.3.57:55555/udp/239.200.200.95:8044
CCTV-1综合,http://106.59.3.57:55555/rtp/239.200.200.2:8080
CCTV-1综合,http://106.59.3.57:55555/rtp/239.200.200.14:8852
CCTV-1综合,http://106.59.3.57:55555/rtp/239.200.201.45:8800
CCTV-1综合,http://106.59.3.57:55555/rtp/239.200.200.117:8712
CCTV-2财经,http://106.59.3.57:55555/udp/239.200.200.104:8084
CCTV-3综艺,http://106.59.3.57:55555/udp/239.200.200.18:9008
CCTV-4中文国际,http://106.59.3.57:55555/udp/239.200.200.128:8652
CCTV-5体育,http://106.59.3.57:55555/udp/239.200.200.20:9016
CCTV-5+体育赛事,http://106.59.3.57:55555/rtp/239.200.200.9:8004
CCTV-6电影,http://106.59.3.57:55555/rtp/239.200.200.21:9020
CCTV-7国防军事,http://106.59.3.57:55555/udp/239.200.200.105:8104
CCTV-8电视剧,http://106.59.3.57:55555/udp/239.200.200.23:9028
CCTV-9纪录,http://106.59.3.57:55555/udp/239.200.200.106:8112
CCTV-10科教,http://106.59.3.57:55555/rtp/239.200.200.107:8116
CCTV-11戏曲,http://106.59.3.57:55555/rtp/239.200.201.125:8480
CCTV-12社会与法,http://106.59.3.57:55555/udp/239.200.200.108:8124
CCTV-13新闻,http://106.59.3.57:55555/udp/239.200.201.170:8620
CCTV-14少儿,http://106.59.3.57:55555/udp/239.200.200.109:8132
CCTV-15音乐,http://106.59.3.57:55555/rtp/239.200.201.112:8496
CCTV-16奥林匹克,http://106.59.3.57:55555/rtp/239.200.200.193:8776
CCTV-16奥林匹克4K,http://106.59.3.57:55555/rtp/239.200.200.194:8780
CCTV-17农业农村,http://106.59.3.57:55555/rtp/239.200.201.128:8504
CHC动作电影,http://106.59.3.57:55555/rtp/239.200.201.31:8144
CHC影迷电影,http://106.59.3.57:55555/rtp/239.200.201.34:8148
CHC家庭影院,http://106.59.3.57:55555/rtp/239.200.201.30:8140
CCTV第一剧场,http://106.59.3.57:55555/rtp/239.200.200.82:8004
CCTV电视指南,http://106.59.3.57:55555/rtp/239.200.200.83:8000
CCTV风云剧场,http://106.59.3.57:55555/rtp/239.200.200.84:8016
CCTV怀旧剧场,http://106.59.3.57:55555/rtp/239.200.200.85:8032
CCTV风云音乐,http://106.59.3.57:55555/rtp/239.200.200.86:8008
CCTV风云足球,http://106.59.3.57:55555/rtp/239.200.200.88:8020
CCTV高尔夫网球,http://106.59.3.57:55555/rtp/239.200.200.89:8024
CCTV兵器科技,http://106.59.3.57:55555/rtp/239.200.200.91:8036
CCTV央视文化精品,http://106.59.3.57:55555/rtp/239.200.200.92:8028
CCTV女性时尚,http://106.59.3.57:55555/rtp/239.200.200.100:8084
CCTV世界地理,http://106.59.3.57:55555/rtp/239.200.200.130:8012
CCTV央视台球,http://106.59.3.57:55555/rtp/239.200.200.135:8076
CCTV4K超高清,http://106.59.3.57:55555/rtp/239.200.200.202:8784
安徽卫视,http://106.59.3.57:55555/udp/239.200.200.129:8720
北京卫视,http://106.59.3.57:55555/rtp/239.200.200.5:8024
东方卫视,http://106.59.3.57:55555/udp/239.200.200.8:8032
浙江卫视,http://106.59.3.57:55555/udp/239.200.200.141:8724
湖北卫视,http://106.59.3.57:55555/rtp/239.200.200.68:8772
湖南卫视,http://106.59.3.57:55555/rtp/239.200.200.6:8012
吉林卫视,http://106.59.3.57:55555/udp/239.200.201.127:8792
江苏卫视,http://106.59.3.57:55555/udp/239.200.200.7:8028
江西卫视,http://106.59.3.57:55555/udp/239.200.201.79:8876
深圳卫视,http://106.59.3.57:55555/rtp/239.200.200.67:8776
四川卫视,http://106.59.3.57:55555/udp/239.200.201.137:8796
东南卫视,http://106.59.3.57:55555/udp/239.200.201.69:8764
甘肃卫视,http://106.59.3.57:55555/udp/239.200.200.186:8356
广东卫视,http://106.59.3.57:55555/udp/239.200.201.35:8768
山东卫视,http://106.59.3.57:55555/rtp/239.200.200.168:8748
贵州卫视,http://106.59.3.57:55555/udp/239.200.201.119:8788
海南卫视,http://106.59.3.57:55555/udp/239.200.201.159:8408
河南卫视,http://106.59.3.57:55555/udp/239.200.201.158:8412
天津卫视,http://106.59.3.57:55555/udp/239.200.200.69:1234
黑龙江卫视,http://106.59.3.57:55555/rtp/239.200.200.66:8016
辽宁卫视,http://106.59.3.57:55555/udp/239.200.200.167:8736
内蒙卫视,http://106.59.3.57:55555/rtp/239.200.200.57:8296
广西卫视,http://106.59.3.57:55555/rtp/239.200.200.53:8280
重庆卫视,http://106.59.3.57:55555/rtp/239.200.200.49:8264
宁夏卫视,http://106.59.3.57:55555/rtp/239.200.200.60:8308
青海卫视,http://106.59.3.57:55555/rtp/239.200.200.58:8300
山西卫视,http://106.59.3.57:55555/rtp/239.200.200.56:8292
陕西卫视,http://106.59.3.57:55555/rtp/239.200.200.55:8288
新疆卫视,http://106.59.3.57:55555/rtp/239.200.200.62:8316
西藏卫视,http://106.59.3.57:55555/rtp/239.200.200.61:8312
三沙卫视,http://106.59.3.57:55555/rtp/239.200.201.136:8140
山东教育卫视,http://106.59.3.57:55555/rtp/239.200.201.77:8132
CCTV-4美洲,http://106.59.3.57:55555/rtp/239.200.201.181:4220
CCTV-4欧洲,http://106.59.3.57:55555/rtp/239.200.201.180:4220
CETV1,http://106.59.3.57:55555/udp/239.200.201.49:8756
CETV2,http://106.59.3.57:55555/rtp/239.200.201.121:8780
CETV4,http://106.59.3.57:55555/rtp/239.200.201.122:8784
CGTN英语,http://106.59.3.57:55555/udp/239.200.200.30:8500
CGTN英语,http://106.59.3.57:55555/udp/239.200.201.182:4220
CGTN纪录,http://106.59.3.57:55555/udp/239.200.201.183:4220
CGTN阿拉伯语,http://106.59.3.57:55555/udp/239.200.201.186:4220
CGTN俄语,http://106.59.3.57:55555/udp/239.200.201.187:4220
CGTN西班牙语,http://106.59.3.57:55555/udp/239.200.201.184:4220
CGTN法语,http://106.59.3.57:55555/rtp/239.200.201.185:4220
北京纪实科教,http://106.59.3.57:55555/rtp/239.200.200.147:8728
金鹰纪实,http://106.59.3.57:55555/rtp/239.200.201.126:8840
金鹰卡通,http://106.59.3.57:55555/rtp/239.200.200.65:8328
快乐垂钓,http://106.59.3.57:55555/rtp/239.200.200.103:8400
茶频道,http://106.59.3.57:55555/rtp/239.200.201.36:8404
河南梨园频道,http://106.59.3.57:55555/rtp/239.200.200.101:8048
河南文物宝库,http://106.59.3.57:55555/rtp/239.200.200.96:8112
河南武术世界,http://106.59.3.57:55555/rtp/239.200.200.90:8064
中国交通,http://106.59.3.57:55555/udp/239.200.201.138:8556
华数电影1,http://106.59.3.57:55555/udp/239.200.200.77:9016
华数电影2,http://106.59.3.57:55555/udp/239.200.200.73:9024
华数电视剧1,http://106.59.3.57:55555/rtp/239.200.200.72:9020
华数电视剧2,http://106.59.3.57:55555/udp/239.200.200.74:9012
华数电视剧3,http://106.59.3.57:55555/udp/239.200.200.11:8072
华数电视剧4,http://106.59.3.57:55555/rtp/239.200.200.78:1234
华数动漫,http://106.59.3.57:55555/rtp/239.200.200.75:9000
先锋乒羽,http://106.59.3.57:55555/rtp/239.200.201.33:4120
卡酷少儿,http://106.59.3.57:55555/rtp/239.200.200.64:8324
新动漫,http://106.59.3.57:55555/rtp/239.200.201.32:4120
重庆汽摩,http://106.59.3.57:55555/rtp/239.200.200.98:8052
IPTV1,http://106.59.3.57:55555/udp/239.200.200.81:1234
IPTV2,http://106.59.3.57:55555/rtp/239.200.200.79:1234
IPTV3,http://106.59.3.57:55555/udp/239.200.200.76:9004
IPTV4,http://106.59.3.57:55555/rtp/239.200.200.71:8012
IPTV5,http://106.59.3.57:55555/udp/239.200.201.5:4120
IPTV6,http://106.59.3.57:55555/udp/239.200.201.81:4120
IPTV7,http://106.59.3.57:55555/rtp/239.200.200.10:9008
IPTV10,http://106.59.3.57:55555/rtp/239.200.200.80:1234

天津电信1,#genre#
天津卫视,http://180.213.170.24:8188/rtp/239.5.1.1:5000
天津新闻频道,http://180.213.170.24:8188/rtp/239.5.1.30:5000
天津文艺频道,http://180.213.170.24:8188/rtp/239.5.1.31:5000
天津影视频道,http://180.213.170.24:8188/rtp/239.5.1.2:5000
天津都市频道,http://180.213.170.24:8188/rtp/239.5.1.27:5000
天津体育频道,http://180.213.170.24:8188/rtp/239.5.1.3:5000
天津教育频道,http://180.213.170.24:8188/rtp/239.5.1.29:5000
天津少儿频道,http://180.213.170.24:8188/rtp/239.5.1.24:5000
天视文旅频道,http://180.213.170.24:8188/rtp/239.5.1.116:5000
天津购物频道,http://180.213.170.24:8188/rtp/239.5.1.114:5000
蓟州电视台,http://180.213.170.24:8188/rtp/239.5.1.112:5000
滨海1,http://180.213.170.24:8188/rtp/239.5.0.167:5000
滨海2,http://180.213.170.24:8188/rtp/239.5.0.168:5000
CCTV-1综合,http://180.213.170.24:8188/rtp/239.5.1.4:5000
CCTV-2财经,http://180.213.170.24:8188/rtp/239.5.1.5:5000
CCTV-3综艺,http://180.213.170.24:8188/rtp/239.5.1.101:5000
CCTV-4中文国际,http://180.213.170.24:8188/rtp/239.5.1.6:5000
CCTV-5体育,http://180.213.170.24:8188/rtp/239.5.1.102:5000
CCTV-5+体育赛事,http://180.213.170.24:8188/rtp/239.5.1.7:5000
CCTV-6电影,http://180.213.170.24:8188/rtp/239.5.1.103:5000
CCTV-7国防军事,http://180.213.170.24:8188/rtp/239.5.1.8:5000
CCTV-8电视剧,http://180.213.170.24:8188/rtp/239.5.1.104:5000
CCTV-9纪录,http://180.213.170.24:8188/rtp/239.5.1.9:5000
CCTV-10科教,http://180.213.170.24:8188/rtp/239.5.1.10:5000
CCTV-11戏曲,http://180.213.170.24:8188/rtp/239.5.1.137:5000
CCTV-12社会与法,http://180.213.170.24:8188/rtp/239.5.1.11:5000
CCTV-13新闻,http://180.213.170.24:8188/rtp/239.5.1.138:5000
CCTV-14少儿,http://180.213.170.24:8188/rtp/239.5.1.12:5000
CCTV-15音乐,http://180.213.170.24:8188/rtp/239.5.1.139:5000
CCTV-16奥林匹克,http://180.213.170.24:8188/rtp/239.5.1.146:5000
